; (Japanese, UTF-8)
;------------------------------------------------------------------------------
; 『MZ-IME日本語入力・基本辞書』
; "MZ-IME Japanese Input, The Basic Dictionary"
; Copyright (C) 2016 Katayama Hirofumi MZ.
; This file is public domain software (PDS).
;------------------------------------------------------------------------------
; データ行は次の形式で表す。
;
;    <変換前><TAB><品詞分類><TAB><変換後><TAB><漢字変換コスト><TAB><変換コスト>
;
; <変換前>には、変換前のひらがなのみ、またはカタカナのみを記す。
; <TAB>は、タブ文字を表す。
; <品詞分類>は下記のものを指定する。
;
;   名詞、い形容詞、な形容詞、連体詞、副詞、接続詞、感動詞、助詞、
;   未然形接続未然助動詞、未然形接続連用助動詞、未然形接続終止助動詞、
;   未然形接続連体助動詞、未然形接続仮定助動詞、未然形接続命令助動詞、
;   連用形接続未然助動詞、連用形接続連用助動詞、連用形接続終止助動詞、
;   連用形接続連体助動詞、連用形接続仮定助動詞、連用形接続命令助動詞、
;   終止形接続未然助動詞、終止形接続連用助動詞、終止形接続終止助動詞、
;   終止形接続連体助動詞、終止形接続仮定助動詞、終止形接続命令助動詞、
;   その他接続未然助動詞、その他接続連用助動詞、その他接続終止助動詞、
;   その他接続連体助動詞、その他接続仮定助動詞、その他接続命令助動詞、
;   五段動詞、一段動詞、カ変動詞、サ変動詞　のいずれか。
;
; <品詞分類>が省略された場合は、<品詞分類>は名詞とみなされる。
; <変換後>には、変換後の文字列を指定する。
; <変換後>は省略可能で、省略した場合は、<変換後>は<変換前>と同じと見なされる。
; 動詞・い形容詞・な形容詞は、<変換前>と<変換後>に基本形で記述する。
; <漢字変換コスト>には、ゼロ以上の整数を指定する。
; <漢字変換コスト>が小さいほどよく使われる漢字であることを表す。
; <漢字変換コスト>は省略可能で、省略した場合はゼロを意味する。
; <変換コスト>には、ゼロ以上の整数を指定する。
; <変換コスト>が小さいほどよく使われる変換であることを表す。
; <変換コスト>は省略可能で、省略した場合はゼロを意味する。
;------------------------------------------------------------------------------
ああ	感動詞
くろいろ	名詞	黒色
くろう	名詞	苦労
くろむ	五段動詞	黒む
くわえる	一段動詞	加える
くわえる	一段動詞	咥える
くわえる	一段動詞	銜える
くわしい	い形容詞	詳しい
くわだてる	一段動詞	企てる
くわわる	五段動詞	加わる
くんしゅ	名詞	君主
くんよみ	名詞	訓読み
くんれん	名詞	訓練
ぐあい	名詞	具合
ぐらい	助詞	位	1
ぐれる	一段動詞	ぐれる
ぐんぐん	副詞
ぐんしゅう	名詞	群集
ぐんじん	名詞	軍人
ぐんせい	名詞	群生
ぐんせい	名詞	軍勢
ぐんぜい	名詞	軍勢
ぐんたい	名詞	軍隊
ぐんとう	名詞	群島
ぐんぶ	名詞	郡部
ぐんま	名詞	群馬県
ぐんよう	名詞	軍用
けいあい	名詞	敬愛
けいい	名詞	敬意
けいえい	名詞	経営
けいえいしゃ	名詞	経営者
けいか	名詞	経過
けいかん	名詞	警官
けいき	名詞	景気
けいき	名詞	計器
けいけん	名詞	経験
けいご	名詞	敬語
けいご	名詞	警護
けいさつ	名詞	警察
けいさつかん	名詞	警察官
けいさん	名詞	計算
けいさんき	名詞	計算機
けいざい	名詞	経済
けいざいし	名詞	経済紙
けいしき	名詞	形式
けいず	名詞	系図
けいせい	名詞	形勢
けいたい	名詞	形態
けいたい	名詞	携帯
けいとう	名詞	系統
けいば	名詞	競馬
けいひ	名詞	経費
けいび	名詞	警備
けいびいん	名詞	警備員
けいふく	名詞	敬服
けいほう	名詞	警報
けいゆ	名詞	経由
けいりゃく	名詞	計略
けいりょう	名詞	計量
けいれい	名詞	敬礼
けいれき	名詞	経歴
けいれつ	名詞	系列
けいろ	名詞	経路
けがす	五段動詞	汚す
けがす	五段動詞	穢す
けがれる	一段動詞	汚れる
けがれる	一段動詞	穢れる
けがわ	名詞	毛皮
けしき	名詞	景色
けしごむ	名詞	消しゴム
けす	五段動詞	消す
けずる	五段動詞	削る
けっか	名詞	結果
けっかん	名詞	血管
けっきょく	名詞	結局
けっきん	名詞	欠勤
けっこう	名詞	欠航
けっして	副詞	決して
けっしょう	名詞	決勝
けっしょうせん	名詞	決勝戦
けっしょく	名詞	血色
けっしん	名詞	決心
けっせい	名詞	結成
けっせき	名詞	欠席
けってい	名詞	決定
けってん	名詞	欠点
けっぱく	名詞	潔白
けつあつ	名詞	血圧
けつい	名詞	決意
けついん	名詞	欠員
けつえき	名詞	血液
けつえきがた	名詞	血液型
けつかる	五段動詞	けつかる
けつぎ	名詞	決議
けつごう	名詞	結合
けつじつ	名詞	結実
けつまつ	名詞	結末
けつろん	名詞	結論
けなす	五段動詞	貶す
けむる	五段動詞	煙る
ける	五段動詞	蹴る
けれど	助詞
けれど	接続詞
けれども	接続詞
けんあく	名詞	険悪
けんきゅう	名詞	研究
けんきゅうしゃ	名詞	研究者
けんきゅうじょ	名詞	研究所
けんきょ	名詞	検挙
けんこう	名詞	健康
けんさ	名詞	検査
けんざん	名詞	検算
けんしき	名詞	見識
けんしゅう	名詞	研修
けんじる	一段動詞	献じる
けんせい	名詞	権勢
けんせつ	名詞	建設
けんぜん	名詞	健全
けんちく	名詞	建築
けんちくか	名詞	建築家
けんちくぶつ	名詞	建築物
けんちょう	名詞	県庁
けんとう	名詞	検討
けんどう	名詞	剣道
けんどう	名詞	県道
けんびきょう	名詞	顕微鏡
けんぷ	名詞	絹布
けんぽう	名詞	憲法
けんり	名詞	権利
けんりつ	名詞	県立
けんりょく	名詞	権力
げいじゅつ	名詞	芸術
げか	名詞	外科
げきか	名詞	激化
げきじょう	名詞	劇場
げきだん	名詞	劇団
げきつう	名詞	激痛
げきてき	名詞	劇的
げきやく	名詞	劇薬
げきりゅう	名詞	激流
げしゅく	名詞	下宿
げっかん	名詞	月刊
げっかん	名詞	月間
げっきゅう	名詞	月給
げっしゃ	名詞	月謝
げっしゅう	名詞	月収
げんいん	名詞	原因
げんえき	名詞	現役
げんか	名詞	原価
げんかい	名詞	限界
げんかく	名詞	厳格
げんがっき	名詞	弦楽器
げんきな	な形容詞	元気な
げんきん	名詞	厳禁
げんきん	名詞	現金
げんざい	名詞	現在
げんざいりょう	名詞	原材料
げんしゅ	名詞	厳守
げんしょう	名詞	減少
げんしょう	名詞	現象
げんじつ	名詞	現実
げんじゅう	名詞	厳重
げんじょう	名詞	現状
げんせん	名詞	厳選
げんぜい	名詞	減税
げんそく	名詞	原則
げんそく	名詞	減速
げんぞう	名詞	現像
げんたい	名詞	減退
げんだい	名詞	現代
げんてい	名詞	限定
げんてん	名詞	減点
げんど	名詞	限度
げんどう	名詞	言動
げんば	名詞	現場
げんみつ	名詞	厳密
げんりょう	名詞	原料
こい	い形容詞	濃い
こい	名詞	恋
こい	名詞	故意
こいしかわく	名詞	小石川区
こいつ	名詞	此奴	3
こいねがう	五段動詞	乞願う
こいぶみ	名詞	恋文
こいる	一段動詞	恋いる
こう	五段動詞	乞う
こう	五段動詞	請う
こうあつ	名詞	高圧
こうい	名詞	厚意
こういんしょう	名詞	好印象
こううん	名詞	幸運
こうえい	名詞	光栄
こうえき	名詞	交易
こうえき	名詞	公益
こうえん	名詞	公園
こうえん	名詞	講演
こうえんかい	名詞	講演会
こうおん	名詞	高温
こうおん	名詞	高音
こうか	名詞	効果
こうか	名詞	降下
こうか	名詞	高価
こうかい	名詞	公開
こうかい	名詞	航海
こうかくりつ	名詞	高確率
こうがい	名詞	公害
こうき	名詞	校旗
こうき	名詞	高貴
こうきあつ	名詞	高気圧
こうきゅう	名詞	高級
こうきゅうしゃ	名詞	高級車
こうきょう	名詞	公共
こうぎ	名詞	抗議
こうぎ	名詞	講義
こうぎょう	名詞	工業
こうぎょう	名詞	興行
こうぎょう	名詞	鉱業
こうくう	名詞	航空
こうくうき	名詞	航空機
こうくうけん	名詞	航空券
こうくうびん	名詞	航空便
こうぐ	名詞	工具
こうけい	名詞	光景
こうけつあつ	名詞	高血圧
こうこう	名詞	孝行
こうこう	名詞	航行
こうこう	名詞	高校
こうこうせい	名詞	高校生
こうこうりつ	名詞	高効率
こうこく	名詞	広告
こうこくとう	名詞	広告塔
こうごう	名詞	皇后
こうさい	名詞	交際
こうさく	名詞	工作
こうさく	名詞	耕作
こうさくち	名詞	耕作地
こうさつ	名詞	考察
こうさん	名詞	降参
こうざい	名詞	功罪
こうざん	名詞	鉱山
こうし	名詞	公私
こうし	名詞	講師
こうしき	名詞	公式
こうしきせん	名詞	公式戦
こうしゃ	名詞	校舎
こうしゅう	名詞	公衆
こうしゅう	名詞	講習
こうしん	名詞	行進
こうじ	名詞	工事
こうじまちく	名詞	麹町区
こうじゅつ	名詞	口述
こうじょう	名詞	向上
こうじょう	名詞	工場
こうじょうしん	名詞	向上心
こうず	名詞	構図
こうせい	名詞	構成
こうせいのう	名詞	高性能
こうせき	名詞	功績
こうせん	名詞	光線
こうぜん	名詞	公然
こうそう	名詞	構想
こうそう	名詞	高層
こうそく	名詞	高速
こうぞう	名詞	構造
こうぞうたい	名詞	構造体
こうぞく	名詞	皇族
こうたい	名詞	交代
こうたい	名詞	後退
こうち	名詞	耕地
こうち	名詞	高知
こうち	名詞	高知県
こうちゃ	名詞	紅茶
こうちょう	名詞	好調
こうちょう	名詞	紅潮
こうてい	名詞	工程
こうてい	名詞	校庭
こうてい	名詞	高低
こうてき	名詞	公的
こうてん	名詞	好転
こうとうく	名詞	江東区
こうとくてん	名詞	高得点
こうど	名詞	高度
こうどう	名詞	講堂
こうない	名詞	校内
こうない	名詞	構内
こうなんく	名詞	江南区
こうなんく	名詞	港南区
こうのう	名詞	効能
こうはく	名詞	紅白
こうはくうたがっせん	名詞	紅白歌合戦
こうひょうか	名詞	高評価
こうふ	名詞	甲府
こうふく	名詞	幸福
こうふん	名詞	興奮
こうぶつ	名詞	好物
こうぶつ	名詞	鉱物
こうへい	名詞	公平
こうべ	名詞	神戸
こうべく	名詞	神戸区
こうべし	名詞	神戸市
こうほ	名詞	候補
こうほくく	名詞	港北区
こうぼう	名詞	興亡
こうみゃく	名詞	鉱脈
こうむる	五段動詞	被る
こうよう	名詞	公用
こうよう	名詞	紅葉
こうようしゃ	名詞	公用車
こうりつ	名詞	公立
こうりつ	名詞	効率
こうりょく	名詞	効力
こうろ	名詞	航路
こうろう	名詞	功労
こうろうしゃ	名詞	功労者
こうろうしょう	名詞	厚労相
こうろうしょう	名詞	厚労省
こうろん	名詞	口論
こえだ	名詞	小枝
こえる	一段動詞	肥える
こえる	一段動詞	越える
こおり	名詞	氷
こおりみず	名詞	氷水
こおる	五段動詞	凍る
こおる	五段動詞	氷る
こかす	五段動詞	転かす
こがす	五段動詞	焦がす
こがた	名詞	小型
こがれる	一段動詞	焦がれる
こがん	名詞	湖岸
こきざみ	名詞	小刻み
こきゅう	名詞	呼吸
こきゅうき	名詞	呼吸器
こきょう	名詞	故郷
こく	五段動詞	扱く
こく	五段動詞	放く
こくさい	名詞	国際
こくしょく	名詞	黒色
こくそう	名詞	穀倉
こくばん	名詞	黒板
こくほう	名詞	国宝
こくみん	名詞	国民
こくもつ	名詞	穀物
こくゆう	名詞	国有
こくらきたく	名詞	小倉北区
こくらく	名詞	小倉区
こくらみなみく	名詞	小倉南区
こぐ	五段動詞	漕ぐ
こけい	名詞	固形
こけいか	名詞	固形化
こける	一段動詞	転ける
こげる	一段動詞	焦げる
ここ	名詞	此処	3
ここく	名詞	故国
ここのつ	名詞	九つ
こころえる	一段動詞	心得る
こころがまえ	名詞	心構え
こころみる	一段動詞	試みる
こごる	五段動詞	凝る
こざかな	名詞	小魚
こざら	名詞	小皿
こしつ	名詞	個室
こしょう	名詞	故障
こしらえる	一段動詞	拵える
こじ	名詞	孤児
こじょう	名詞	古城
こじる	一段動詞	掘じる
こじる	五段動詞	抉る
こじれる	一段動詞	こじれる
こじん	名詞	個人
こじん	名詞	故人
こじんせん	名詞	個人戦
こす	五段動詞	越す
こすい	名詞	湖水
こすう	名詞	個数
こする	五段動詞	擦る
こせい	名詞	個性
こせん	名詞	古銭
こそ	助詞
こぞる	五段動詞	拳る
こたい	名詞	固体
こたえる	一段動詞	堪える
こたえる	一段動詞	応える
こたえる	一段動詞	答える
こっか	名詞	国家
こっかく	名詞	骨格
こっき	名詞	国旗
こっきょう	名詞	国境
こっこう	名詞	国交
こっこうりつ	名詞	国公立
こっこく	名詞	刻々
こっせつ	名詞	骨折
こっち
こづく	五段動詞	小突く
こづつみ	名詞	小包
こてい	名詞	固定
こてん	名詞	個展
こてん	名詞	古典
こと	助詞
こと
ことなる	五段動詞	異なる
ことば	名詞	言葉
ことわる	五段動詞	断る
こども	名詞	子ども
こども	名詞	子供
こなぐすり	名詞	粉薬
こなす	五段動詞	熟す
こなゆき	名詞	粉雪
こねる	一段動詞	こねる
この	連体詞	此の	3
このかた	名詞	この方
このはなく	名詞	此花区
このひと	名詞	この人
このみ	名詞	木の実
このむ	五段動詞	好む
こばむ	五段動詞	拒む
こびる	一段動詞	媚びる
こぼす	五段動詞	零す
こぼれる	一段動詞	壊れる
こぼれる	一段動詞	毀れる
こぼれる	一段動詞	零れる
こまかい	い形容詞	細かい
こまかな	な形容詞	細かな
こまぬく	五段動詞	拱く
こまる	五段動詞	困る
こむ	五段動詞	込む
こめぐら	名詞	米倉
こめだわら	名詞	米俵
こめる	一段動詞	籠める
こめる	一段動詞	込める
こもる	五段動詞	籠もる
こや	名詞	小屋
こやす	五段動詞	肥やす
こゆう	名詞	固有
こゆび	名詞	小指
こらえる	一段動詞	堪える
こらす	五段動詞	凝らす
こらす	五段動詞	懲らす
こりる	一段動詞	懲りる
こる	五段動詞	伐る
こる	五段動詞	凝る
こる	五段動詞	樵る
これ	名詞	之	3
これ	名詞	是	3
これ	名詞	此れ	3
ころす	五段動詞	殺す
ころぶ	五段動詞	転ぶ
こわい	い形容詞	怖い
こわれる	一段動詞	壊れる
こんいん	名詞	婚姻
こんき	名詞	根気
こんげん	名詞	根源
こんごう	名詞	混合
こんざつ	名詞	混雑
こんしゅう	名詞	今週
こんじゃく	名詞	今昔
こんせん	名詞	混戦
こんど	名詞	今度
こんどう	名詞	混同
こんなん	名詞	困難
こんにちは	感動詞	今日は	2
こんにちわ	感動詞
こんにゅう	名詞	混入
こんばん	名詞	今晩
こんぽん	名詞	根本
こんまけ	名詞	根負け
こんらん	名詞	混乱
ご	名詞	五
ごあんない	名詞	ご案内
ごい	名詞	五位
ごうかく	名詞	合格
ごうかな	な形容詞	豪華な
ごうがい	名詞	号外
ごうきゅう	名詞	号泣
ごうけん	名詞	合憲
ごうれい	名詞	号令
ごえい	名詞	護衛
ごおく	名詞	五億
ごかい	名詞	誤解
ごかげつ	名詞	五か月
ごく	名詞	語句
ごくひ	名詞	極秘
ごげん	名詞	語源
ごさ	名詞	誤差
ごさん	名詞	誤算
ごじ	名詞	誤字
ごする	一段動詞	期する
ごちょう	名詞	五兆
ごにん	名詞	誤認
ごはん	名詞	ご飯
ごほう	名詞	誤報
ごりよう	名詞	ご利用
ごろうじる	一段動詞	御覧じる
さ	助詞
さあ	感動詞
さいあく	名詞	最悪
さいえん	名詞	菜園
さいかい	名詞	再会
さいかく	名詞	才覚
さいがい	名詞	災害
さいきん	名詞	最近
さいけつ	名詞	採決
さいけつ	名詞	裁決
さいげん	名詞	再現
さいげん	名詞	際限
さいこう	名詞	再考
さいこう	名詞	再興
さいこう	名詞	最高
さいこうてん	名詞	最高点
さいご	名詞	最後
さいし	名詞	妻子
さいしゅ	名詞	採取
さいしゅう	名詞	採集
さいしゅう	名詞	最終
さいしょ	名詞	最初
さいしょう	名詞	最小
さいしょうげん	名詞	最小限
さいしょうち	名詞	最小値
さいしん	名詞	細心
さいじつ	名詞	祭日
さいぜん	名詞	最善
さいたい	名詞	妻帯
さいたく	名詞	採決
さいたま	名詞	埼玉県
さいたまし	名詞	さいたま市
さいだい	名詞	最大
さいだいげん	名詞	最大限
さいだいち	名詞	最大値
さいてい	名詞	最低
さいてん	名詞	採点
さいてん	名詞	祭典
さいど	名詞	再度
さいなむ	五段動詞	苛む
さいなん	名詞	災難
さいねん	名詞	再燃
さいのう	名詞	才能
さいはつ	名詞	再発
さいよう	名詞	採用
さいりょう	名詞	最良
さいれい	名詞	祭礼
さいわいく	名詞	幸区
さえ	助詞
さえきく	名詞	佐伯区
さえずる	五段動詞	囀る
さえる	一段動詞	冴える
さかいく	名詞	堺区
さかいし	名詞	堺市
さかいめ	名詞	境目
さかえく	名詞	栄区
さかえる	一段動詞	栄える
さかだち	名詞	逆立ち
さかな	名詞	魚
さかなや	名詞	魚屋
さかなやさん	名詞	魚屋さん
さかのぼる	五段動詞	遡る
さかみち	名詞	坂道
さかや	名詞	酒屋
さからう	五段動詞	逆らう
さかりば	名詞	盛り場
さが	名詞	佐賀
さが	名詞	佐賀県
さがしもの	名詞	探し物
さがす	五段動詞	捜す
さがみはらし	名詞	相模原市
さがる	五段動詞	下がる
さきだつ	五段動詞	先立つ
さきょうく	名詞	左京区
さきん	名詞	砂金
さぎょう	名詞	作業
さく	五段動詞	割く
さく	五段動詞	咲く
さく	五段動詞	裂く
さくし	名詞	作詞
さくしか	名詞	作詞家
さくしゃ	名詞	作者
さくじつ	名詞	昨日
さくじょ	名詞	削除
さくせん	名詞	作戦
さくねん	名詞	昨年
さくばん	名詞	昨晩
さくひん	名詞	作品
さくや	名詞	昨夜
さくらく	名詞	桜区
さくりゃく	名詞	策略
さぐる	五段動詞	探る
さけぶ	五段動詞	叫ぶ
さける	一段動詞	裂ける
さげる	一段動詞	下げる
さげる	一段動詞	提げる
ささえる	一段動詞	支える
ささげる	一段動詞	捧げる
ささやく	五段動詞	囁く
ささる	五段動詞	刺さる
さざめく	五段動詞	さざめく
さしおく	五段動詞	差置く
さしず	名詞	指図
さしはさむ	五段動詞	差挟む
さしひき	名詞	差し引き
さす	五段動詞	刺す
さす	五段動詞	差す
さす	五段動詞	指す
さす	五段動詞	鎖す
さすらう	五段動詞	流離う
さする	五段動詞	さする
さずかる	五段動詞	授かる
さずける	一段動詞	授ける
させ	未然形接続未然助動詞
させ	未然形接続連用助動詞
させよ	未然形接続命令助動詞
させる	未然形接続終止助動詞
させる	未然形接続連体助動詞
させれ	未然形接続仮定助動詞
させろ	未然形接続命令助動詞
さそう	五段動詞	誘う
さぞ	副詞
さだまる	五段動詞	定まる
さだめる	一段動詞	定める
さっかーぶ	名詞	サッカー部
さっき	名詞	殺気
さっきょく	名詞	作曲
さっきょくか	名詞	作曲家
さっこん	名詞	昨今
さっすう	名詞	冊数
さっする	一段動詞	察する
さっぽろ	名詞	札幌
さっぽろし	名詞	札幌市
さつがい	名詞	殺害
さつじん	名詞	殺人
さつたば	名詞	札束
さて	接続詞
さてつ	名詞	砂鉄
さとう	名詞	砂糖
さとす	五段動詞	諭す
さとる	五段動詞	悟る
さとる	五段動詞	覚る
さばく	五段動詞	裁く
さびしい	い形容詞	寂しい
さびる	一段動詞	荒びる
さびる	一段動詞	錆びる
さぶらう	五段動詞	侍う
さぶらう	五段動詞	候う
さべつ	名詞	差別
さます	五段動詞	覚ます
さまたげる	一段動詞	妨げる
さまよう	五段動詞	彷徨う
さむい	い形容詞	寒い
さむぞら	名詞	寒空
さめる	一段動詞	覚める
さめる	一段動詞	醒める
さよう	名詞	作用
さら	名詞	皿
さらう	五段動詞	攫う
さらえる	一段動詞	掠える
さらえる	一段動詞	攫える
さらえる	一段動詞	浚える
さらす	五段動詞	晒す
さる	五段動詞	去る
さる	連体詞	然る	3
さわぐ	五段動詞	騒ぐ
さわらく	名詞	早良区
さわる	五段動詞	触る
さわる	五段動詞	障る
さん	名詞	三
さんい	名詞	三位
さんおく	名詞	三億
さんか	名詞	参加
さんかく	名詞	三角
さんかげつ	名詞	三か月
さんかしゃ	名詞	参加者
さんかしょう	名詞	参加賞
さんかっけい	名詞	三角形
さんかん	名詞	参観
さんが	名詞	参賀
さんが	名詞	山河
さんぎょう	名詞	産業
さんぎょう	名詞	蚕業
さんこう	名詞	参考
さんさい	名詞	山菜
さんざい	名詞	散財
さんし	名詞	蚕糸
さんしゅつ	名詞	産出
さんじる	一段動詞	参じる
さんじる	一段動詞	散じる
さんすう	名詞	算数
さんせい	名詞	賛成
さんせいしゃ	名詞	賛成者
さんそ	名詞	酸素
さんち	名詞	産地
さんちょう	名詞	三兆
さんちょう	名詞	山頂
さんどう	名詞	賛同
さんぱい	名詞	参拝
さんぴ	名詞	賛否
さんぶつ	名詞	産物
さんぷ	名詞	散布
さんぷく	名詞	山腹
さんぽ	名詞	散歩
さんみ	名詞	酸味
さんみゃく	名詞	山脈
さんらん	名詞	散乱
さんれつ	名詞	参列
ざいあく	名詞	罪悪
ざいこ	名詞	在庫
ざいさん	名詞	財産
ざいせい	名詞	財政
ざいたく	名詞	在宅
ざいにん	名詞	罪人
ざいほう	名詞	財宝
ざいりょう	名詞	材料
ざいりょく	名詞	財力
ざする	一段動詞	坐する
ざする	一段動詞	座する
ざせき	名詞	座席
ざっし	名詞	雑誌
ざっそう	名詞	雑草
ざっぴ	名詞	雑費
ざつだん	名詞	雑談
ざつよう	名詞	雑用
ざんがく	名詞	残額
ざんぎょう	名詞	残業
ざんしょ	名詞	残暑
ざんせつ	名詞	残雪
ざんとう	名詞	残党
ざんねん	名詞	残念
ざんぱん	名詞	残飯
し	助詞
し	名詞	四
し	名詞	死
しあい	名詞	試合
しあげる	一段動詞	仕上げる
しあわせな	な形容詞	幸せな
しいだす	五段動詞	為出だす
しいる	一段動詞	強いる
しいれ	名詞	仕入れ
しいれる	一段動詞	仕入れる
しおあじ	名詞	塩味
しおかぜ	名詞	潮風
しおく	五段動詞	為置く
しおたれる	一段動詞	潮垂れる
しおみず	名詞	塩水
しおれる	一段動詞	萎れる
しか	助詞
しかい	名詞	司会
しかい	名詞	視界
しかいしゃ	名詞	司会者
しかく	名詞	資格
しかける	一段動詞	仕掛ける
しかし	接続詞	併し	3
しかし	接続詞	然し	3
しかめる	一段動詞	顰める
しかる	五段動詞	叱る
しかる	五段動詞	然る
しが	名詞	滋賀県
しがん	名詞	志望
しがん	名詞	志願
しがんしゃ	名詞	志願者
しがんしゃすう	名詞	志願者数
しき	名詞	四季
しき	名詞	指揮
しきいる	一段動詞	敷居る
しきじ	名詞	式辞
しきじょう	名詞	式場
しきそ	名詞	色素
しきてん	名詞	式典
しきべつ	名詞	識別
しきゅう	名詞	支給
しきゅう	名詞	至急
しきり	名詞	仕切り
しきる	五段動詞	仕切る
しきん	名詞	至近
しきん	名詞	資金
しく	五段動詞	及く
しく	五段動詞	如く
しく	五段動詞	敷く
しくむ	五段動詞	仕組む
しぐらう	五段動詞	時雨らう
しけん	名詞	試験
しけんかん	名詞	試験官
しけんかん	名詞	試験管
しげん	名詞	資源
しこむ	五段動詞	仕込む
しご	名詞	死後
しご	名詞	死語
しご	名詞	私語
しごと	名詞	仕事
しごとにん	名詞	仕事人
しさく	名詞	試作
しざい	名詞	私財
しざい	名詞	資材
ししつ	名詞	資質
ししゃ	名詞	使者
ししゅう	名詞	詩集
ししゅつ	名詞	支出
ししょう	名詞	支障
ししょく	名詞	試食
ししん	名詞	指針
しじ	名詞	指示
しじ	名詞	支持
しじゅう	名詞	始終
しじょう	名詞	史上
しじょう	名詞	誌上
しじん	名詞	詩人
しする	一段動詞	死する
しずおか	名詞	静岡
しずおか	名詞	静岡県
しずおかし	名詞	静岡市
しずかな	な形容詞	静かな
しずまる	五段動詞	静まる
しずむ	五段動詞	沈む
しずめる	一段動詞	沈める
しずめる	一段動詞	鎮める
しずめる	一段動詞	静める
しせい	名詞	姿勢
しぜん	名詞	自然
しそう	名詞	思想
しそうか	名詞	思想家
しそん	名詞	子孫
しそんじる	一段動詞	仕損じる
したい	名詞	死体
したう	五段動詞	慕う
したうち	名詞	舌打ち
したえだ	名詞	下枝
したがう	五段動詞	従う
したがえる	一段動詞	従える
したがわ	名詞	下側
したぎ	名詞	下着
したしらべ	名詞	下調べ
したためる	一段動詞	認める
したたる	五段動詞	滴る
したづみ	名詞	下積み
したて	名詞	仕立て
したてる	一段動詞	仕立てる
したやく	名詞	下谷区
しだす	五段動詞	し出す
しだれる	一段動詞	垂れる
しち	名詞	七
しっさく	名詞	失策
しっしん	名詞	失神
しっする	一段動詞	執する
しっする	一段動詞	失する
しっそ	名詞	質素
しっぱい	名詞	失敗
しつおん	名詞	室温
しつぎょう	名詞	失業
しつける	一段動詞	躾る
しつない	名詞	室内
しつぼう	名詞	失望
しつめい	名詞	失命
しつもん	名詞	質問
しつらう	五段動詞	しつらう
しつれい	名詞	失礼
してつ	名詞	私鉄
してん	名詞	支店
しどう	名詞	指導
しどうしゃ	名詞	指導者
しながわく	名詞	品川区
しなびる	一段動詞	萎びる
しなもの	名詞	品物
しにん	名詞	死人
しぬ	五段動詞	死ぬ
しのぐ	五段動詞	凌ぐ
しのびる	一段動詞	忍びる
しのぶ	五段動詞	偲ぶ
しのぶ	五段動詞	忍ぶ
しのぶ	五段動詞	悲ぶ
しはつ	名詞	始発
しばく	名詞	芝区
しばらく	副詞
しばる	五段動詞	縛る
しびれる	一段動詞	痺れる
しぶつ	名詞	私物
しぶやく	名詞	渋谷区
しぶる	五段動詞	渋る
しへんけい	名詞	四辺形
しほん	名詞	資本
しほんきん	名詞	資本金
しぼう	名詞	志望
しぼう	名詞	死亡
しぼう	名詞	脂肪
しぼむ	五段動詞	凋む
しぼむ	五段動詞	萎む
しぼる	五段動詞	絞る
しまう	五段動詞	仕舞う
しまぐに	名詞	島国
しまね	名詞	島根県
しまる	五段動詞	締まる
しまる	五段動詞	閉まる
しみずく	名詞	清水区
しみる	一段動詞	凍みる
しみん	名詞	市民
しむ	五段動詞	染む
しむける	一段動詞	仕向ける
しめい	名詞	使命
しめい	名詞	指名
しめい	名詞	氏名
しめす	五段動詞	示す
しめる	一段動詞	占める
しめる	一段動詞	締める
しめる	五段動詞	湿る
しもぎょうく	名詞	下京区
しゃかい	名詞	社会
しゃがむ	五段動詞	しゃがむ
しゃくする	一段動詞	釈する
しゃくち	名詞	借地
しゃくど	名詞	尺度
しゃくや	名詞	借家
しゃくよう	名詞	借用
しゃさつ	名詞	射殺
しゃざい	名詞	謝罪
しゃしん	名詞	写真
しゃする	一段動詞	謝する
しゃぜつ	名詞	謝絶
しゃそう	名詞	車窓
しゃたく	名詞	社宅
しゃっきん	名詞	借金
しゃりょう	名詞	車両
しゃりん	名詞	車輪
しゃれい	名詞	謝礼
しやくしょ	名詞	市役所
しゅうい	名詞	周囲
しゅうえき	名詞	収益
しゅうかい	名詞	集会
しゅうかん	名詞	習慣
しゅうかん	名詞	週刊
しゅうきょう	名詞	宗教
しゅうぎょう	名詞	就業
しゅうぎょう	名詞	終業
しゅうごう	名詞	集合
しゅうし	名詞	収支
しゅうしゅう	名詞	収拾
しゅうしゅう	名詞	収集
しゅうしゅうか	名詞	収集家
しゅうしゅく	名詞	収縮
しゅうしょく	名詞	就職
しゅうじ	名詞	習字
しゅうじつ	名詞	終日
しゅうせい	名詞	修正
しゅうせい	名詞	習性
しゅうせいえき	名詞	修正液
しゅうそ	名詞	宗祖
しゅうぞう	名詞	収蔵
しゅうだん	名詞	集団
しゅうちゅう	名詞	集中
しゅうてん	名詞	終点
しゅうにゅう	名詞	収入
しゅうにん	名詞	就任
しゅうねん	名詞	周年
しゅうばん	名詞	週番
しゅうへん	名詞	周辺
しゅうまつ	名詞	週末
しゅうよう	名詞	収容
しゅうようじょ	名詞	収容所
しゅうり	名詞	修理
しゅうろく	名詞	収録
しゅかん	名詞	主観
しゅがん	名詞	主眼
しゅぎ	名詞	主義
しゅぎしゃ	名詞	主義者
しゅぎょう	名詞	修行
しゅくしゃ	名詞	宿舎
しゅくしゃく	名詞	縮尺
しゅくしょう	名詞	縮小
しゅくじつ	名詞	祝日
